Comments,neg,neu,pos
Respect,0.018228903,0.41494012,0.566831
I stand with the bulls.,0.016649326,0.50175077,0.48159987
"Weimar, Germany.",0.30304024,0.64330035,0.053659383
"No, not Europe. Only woke-left and Islamists.",0.6685077,0.31470537,0.016786946
"Clare come to Massachusetts and run for Congresswoman! You would kill it here in Boston. Love and kisses woman ! 

You could raise millions in political donations in a nanosecond. 

If I ever want to get into a brawl Iâm bringing you and then Iâm going to stand back.â¦",0.08212019,0.28628328,0.63159657
"War crimes, which are evidenced through publications all over the world and the 
@IntlCrimCourt
 does nathing",0.64316356,0.34185883,0.014977634
"Here are the Hamas-ISIS monsters you are supporting, shooting Palestinian demonstrators in Gaza in July. 
Shame on you!
#HamasisISIS
#October7Massacre",0.96011794,0.037540168,0.0023418372
"They say to you ""Israel is good.""

 Will a ""good"" nation bomb families and target children?",0.7514187,0.229667,0.018914254
"you are my HERO.
Powerful willed women.

God bless besafe.",0.0036864649,0.04783795,0.94847554
"Are you ever going to call for the release of the 200 Israeli babies, teenage girls, and families kidnapped to Gaza? Or they're just Jews so you don't care? Which one is it?",0.84974915,0.14579363,0.0044571673
Thank you for giving us hope,0.0017223029,0.019517751,0.97875994
"Well done Clare one real,heroic Politician from Ireland,God Bless Clare & Gaza.",0.0043274565,0.07700083,0.91867167
You stand with humanity not one side it's my opinion.,0.063168496,0.74621093,0.19062057
Yeah! You show them Europe!,0.020243816,0.2341607,0.74559546
"The outbreak of fire in the goal of Bani Zion in the settlement of Benna, this is Islam.

""Drush""
#The Cairo_Al -peace Summit",0.3959473,0.5831538,0.020898951
Solidarity ,0.023448888,0.49267083,0.48388028
And Cork Clare...,0.08160925,0.87219644,0.04619432
"Political leadership has failed Clare.   Itâs hopeless, we need a different optionâ¦",0.9321874,0.061324965,0.0064875963
Oil and gas rich Muslim countries has more foreign workers than the total population of Gaza. Yet they choose not to help and take in refugees over the last many years. It suits Oil and gas rich Muslim countries to keep a Muslim population trapped in conflict with Israel.,0.7668878,0.22178593,0.011326281
No. I have never seen 'leaders' like we have now in Europe. So out of touch with people in their own countries. And I'm old.,0.90591586,0.085474506,0.008609611
Thank you Clare. Humanity appreciates you ,0.0015198647,0.02475641,0.97372365
You are a person together .. Thank you,0.0019843886,0.033843644,0.964172
yes ooo,0.05205898,0.3986198,0.54932123
Thanks Free palestine,0.09758784,0.6629699,0.23944236
"Thank you,  the real iron lady",0.0025780073,0.06765639,0.9297656
"From Turin to Dublin, Europe is behind Palestine, condemns Israeli war crimes & genocide ...#eu 'leaders' do not speak for us ....",0.84279555,0.14758012,0.009624328
"Palestinians hold a procession for the 18 people, including 8 children, murdered by Israel in the bombing of the Saint Porphyrius Church in Gaza. 

Video by @Hind_Gaza",0.837278,0.15811735,0.0046045613
dont stop Clare!,0.087489694,0.5917056,0.32080466
"Then the people should hold them accountable, most of them belong behind bars.",0.826524,0.1663288,0.0071472344
Great personalities.,0.006316799,0.08822536,0.90545785
"The Irish, as the whole Global South, know how it is to live under an oppressive colonial State.",0.74644667,0.24546172,0.008091578
Out,0.2949489,0.52955234,0.17549877
thanks Clare and Mike,0.009285371,0.3890499,0.6016648
"A shocking speech on the protest silently by the media for free Palestine, against the occupation and genocide in front of the whole world!#Wolnapalesty @palestineinpol",0.6332929,0.32587934,0.040827714
Thank you for standing for humanity,0.004665716,0.07651836,0.918816
Thanks for standing on the right side.,0.0044531445,0.104620576,0.89092624
Hello from Barcelona!,0.004695988,0.27327803,0.722026
"Sadly Clare your right and we should all bare in mind 
When there is no happiness in the world we know money Won  out ",0.5068995,0.43308917,0.060011398
"Thank you for standing with justice truth and humanity thank you for standing with Palestine  
@ClareDalyMEP
 ",0.0071541155,0.15139669,0.8414492
thank you,0.012034805,0.1936654,0.7942998
You doing your job well.. Appreciated,0.001694013,0.030676777,0.9676292
thank  you,0.010750826,0.18150064,0.8077486
Thank you to all free peoples,0.0025822087,0.045360297,0.9520575
"Well done Clare and Mike,huge rally this week in Athens. But we need another one and we need it now.",0.00644311,0.10744547,0.88611144
"Thank you, Madam Member of Parliament, thank you for your bias towards the truth and your bias towards humanity",0.2036616,0.48197305,0.3143654
May God Reward tremendously,0.0028887792,0.08394811,0.9131631
"Europe's number two games are detrimental to world peace.
Not to come to the Europe",0.9357582,0.060871508,0.0033703037
nothing but respect and love,0.027545169,0.2674049,0.70504993
"R&D Innovation Plan of the Yoon Suk Yeol Administration and Global R&D Strategy announced! (4/6)

#research #innovation #going_global",0.005290411,0.7086141,0.28609547
"Voice of humanity 
Thank you",0.00569277,0.12962447,0.86468273
Thank you very much indeed for your Support,0.0019935153,0.016647682,0.9813588
"What a great picture and wonderful people of Ireland, much love and respect",0.0019637456,0.009651404,0.98838484
Fair play to you Clare your voice is invaluable in Europe and around the world ,0.005290596,0.1097868,0.8849226
Same in USA,0.1560915,0.7981845,0.045724005
Congratulations!,0.0018829673,0.025511222,0.97260576
Salute and huge respect for U lady ... ,0.0035436568,0.052099146,0.9443572
"Thank you, 
@ClareDalyMEP
 . 
This world needs more people like you.

More power to you",0.0024449292,0.032570925,0.9649841
You are a wise politician.,0.029222568,0.28569707,0.6850804
I love irish people.,0.0036391118,0.019412305,0.97694856
"Thank you, Clare Daly ",0.0028451346,0.08082951,0.9163254
Thank you Clare ,0.0044948403,0.12434464,0.87116057
God bless you,0.003006674,0.053230338,0.94376296
Thanks for your solidarity and courage,0.0030897795,0.05471311,0.94219714
Listen to Nuseir Yassin â¦,0.06773524,0.8903243,0.041940536
Irish based af,0.32937303,0.59242266,0.07820429
"You are a beacon of light within the corrupt EU.
By the way,  
@vonderleyen
 has never publicly stated that Israel has not broken international law.  She knows. Give her the opportunity to answer simply yes or no",0.53068656,0.40794232,0.06137107
Courage and dignity,0.027101872,0.5048574,0.46804073
Love your strong and firm voice.,0.0022545918,0.03211571,0.96562976
Thank you! You guys are doing a great and very valuable job.,0.0016709233,0.00781685,0.9905122
God Bless ya x God Bless All those supporting Palestine x,0.0034787287,0.10197623,0.8945451
Force Inter!Come on Palestine!,0.19013809,0.60661715,0.20324476
Thank you Clare,0.0041307635,0.11983654,0.8760327
Barcelona right now!! From the river to the sea Palestine will be free!! ,0.005677341,0.14979337,0.8445293
WE SALUTE YOU AND THE FREE PALESTINE YOU SUPPORT FROM TURKEY. IT'S GOOD THAT THERE ARE STILL HONEST PEOPLE!,0.0036195149,0.04873919,0.9476413
And what about the Israelis? A word against Hamas? A word against Putin? You are such a hypocrite. Go take a bath and shut up. You stink.,0.9660293,0.0316517,0.0023189378
"A Tik Tok challenge called ""SALAM YA MAHDIâ³ was launched with the aim of saving the oppressed people of Gaza",0.07284234,0.8101304,0.117027245
You are agreat lady free Palestine ,0.1794437,0.68307257,0.1374837
Stand with Israel,0.2677727,0.68614215,0.046085134
"Dear Hamas & Palestinian Supporters...

#hamas #HamasTerrorists #HamasTerrorist #israel
#gaza #war #IsraelAttack #FreePalestine #FreePalestine_Now #HamasMassacre #GazaHospital #GazaAttack #Israelunderattack",0.78460026,0.20541948,0.009980255
You don't know what you are doing and standing for until it hit you and it will hit in a big way u will realize what Israel have been managing,0.42950267,0.51825786,0.052239466
"Thank you, Clare, for being one of the few beacons of light amongst our western political class (EU, UK, USA and Canada).",0.0020536203,0.05532249,0.9426239
All the world leaders does not speak for us. That we are against the israeli war crimes against civilians and the ongoing genocide. Sadly no governement listen to their people,0.9450513,0.052462455,0.0024862788
"And also in the Basque Country.
#PalestinaAskatu",0.09132556,0.8606006,0.048073802
All the people of the world want an end to oppression and war and feel the need for a savior.,0.26162335,0.6474281,0.09094857
Every Human should be in love with you,0.0045680576,0.05984296,0.935589
"Grande la bandera Palestina y grande Ã©l, Mike Wallace, un saludo desde EspaÃ±a, Viva Palestina Libre.",0.0361928,0.82594633,0.13786095
You are Brilliant! :),0.0017486679,0.0116192,0.98663217
May God protect you ,0.007994805,0.21210334,0.77990186
Helal olsun ikinize de bizim milletvekillerimiz uykuda,0.1740205,0.7531677,0.07281179
Absolutely Clare. Keep doing what you do. ,0.018206658,0.2206142,0.76117915
"You will  be the leader one day God is great and knows the Hearts 
@ClareDalyMEP",0.0031948197,0.093034245,0.90377086
"FREE PALESTINE, WE ARE WITH YOU CLARE",0.0070866854,0.25526118,0.7376521
Europe has fallen. Very sad,0.9366424,0.057384867,0.005972732
Thank you very much for your humanitarian efforts,0.0019740742,0.018473234,0.9795527
"Mostly Muslim minorities, most other people do not care.",0.57793546,0.40793282,0.014131744
Hamas is not representative of the rights of Palestine,0.8782733,0.11832432,0.003402343
"From all over the world
World stand with #Gaza
World stands with #Humanity and #Truth against #GazaGenocide and #WarCrimesbyIsreal",0.1551566,0.67919105,0.1656523
"America too (well, it does now).",0.18184341,0.72516006,0.09299654
What about Hamas acts of terrorism?,0.5903185,0.402276,0.007405463
"Neither do you.

The arrogance of âEurope stands with Palestineâ is breathtaking.

Which of you stands with the hostages?",0.70908344,0.2554823,0.035434242
You are one of a kind  thank you for being real human ..,0.0027635056,0.0293928,0.9678437
Funny how the governments says one thing but the people says another,0.5142352,0.43555662,0.050208166
"âA baby was cut out of a pregnant woman and beheaded and then the mother was beheaded.â

âMass rape so brutal that they broke their victimsâ pelvis â women, grandmothers, children.â

âWe have babies with their heads cut off. Bodies without hands, without legs, without genitals.â",0.9626903,0.034250833,0.003058911
The EU leaders should be embarrassed and ashamed of their hypocrisy.,0.9551281,0.04245388,0.002418083
Good woman and strong woman ,0.0047136596,0.08502238,0.9102639
You are the best politic i have ever seen ,0.0047561578,0.031849924,0.9633939
"No they do not, disgusting the lot of them.",0.96575266,0.030715121,0.0035322378
Thanks a lot ,0.005334264,0.09407756,0.9005882
Thank you for being on the right side,0.0019288684,0.04022177,0.9578493
Youâre an incredible human being ,0.0041229497,0.034047246,0.9618298
"Europe's biggest political problem is that politicians and leaders with moral and conscientious sensitivity like you are in the minority.
I hope that the demonstrations of conscientious people in Europe will lead European politicians to a moral and conscientious direction.",0.47971472,0.4414773,0.078807935
You are the true representative of the European people demonstrating for Palestine in the European Parliament. Greetings to you from Turkey,0.0042476305,0.08761916,0.9081332
Thank you for rising my voice! You are essential for the European citizens represtation.,0.0036095614,0.047708355,0.948682
Keep up the good fight ,0.0069703916,0.11207554,0.8809541
"Totally agree.
#FreePalestine",0.05613168,0.49308264,0.45078573
You represent  all  the truth thank you,0.0033167494,0.06406133,0.93262196
"If you get 7/10 in this perhaps basic of geography, your IQ is 140",0.19943924,0.69021475,0.11034595
I really admired your standing about defending of Palestinian victims. Keep be voice of innocents plz,0.03104746,0.22232218,0.7466304
"Yes, just forget the victims and stand with the aggressors.

They will come for you one day.",0.6104372,0.34211507,0.047447708
"These three clips reveal to you the fighting doctrine of the Jews from the Torah and make it easier for everyone to understand the genocide taking place in Gaza.
 #gaza
 #GazaHospitalBombing
#GazaWar
#ØºØ²Ø©_ØªØ³ØªØºÙØ«
#ØºØ²Ø©_ØªÙØ¨Ø§Ø¯
#ØºØ²Ø©_ØªØ­Øª_Ø§ÙÙØµÙ",0.4524395,0.48492882,0.06263169
Neither do you!,0.12317941,0.66004807,0.21677247
"Thousands march in Dublin in support of Palestine today.  

Spotted at the march:  

Von der Leyen does not speak for us.  

The streets are with Palestine   ",0.35683173,0.53829265,0.1048756
So you stand with Hamas?,0.44872645,0.53647757,0.014796016
Ms Daly you are a wonderful human being.,0.0049097226,0.03100566,0.96408457
starting to think EU elections are as rigged as US elections,0.89513737,0.10154043,0.0033221536
There is no genocide,0.53163356,0.43751752,0.030848952
You don't speak for me.,0.537042,0.43906718,0.02389084
"Europeans elected them, so they represent Europe, not the Moslem Brotherhood or its few European associates.",0.4053614,0.5678741,0.026764536
And what about Hamasâ war crimes?,0.7376431,0.2550145,0.0073423632
"No it doesnât.

Just because people are scared to congregate in support of Israel doesnât mean they support palatine and Hamas.",0.71906894,0.267105,0.013826095
"Kudos to the people who understand well and sympathize with the people of other countries Hoping for a day 
when the savior will save everyone Do you know who he is?
SALAM YA MAHDI ",0.007872277,0.15980344,0.8323243
"Sick idiots, let them be treated.",0.9668018,0.029657211,0.003541015
Stand with Israel ,0.2386055,0.69007504,0.07131948
You donât speak for the people either!,0.7736426,0.20711407,0.019243423
HAMAS-ISIS,0.3717378,0.5380273,0.09023489
No - Muslims stand with other muslims,0.15798895,0.8019625,0.040048536
An Irish European MEP must surely be the ultimate in grifting?,0.035895023,0.6415204,0.32258463
"No. The IDF communicates with them first before they attack. Then they drop a small bomb on the top as a final warning before they drop the building. - Unlike Hamas, they donât want innocents killed.",0.735623,0.25118637,0.013190648
You asked for war.,0.7173512,0.27121755,0.011431186
You know the civilians were warned. Hamas is using human shields by placing their assets in residential buildings.,0.888187,0.10805683,0.0037562104
Well done Israel.,0.036594544,0.285182,0.67822343
Hamas was also in the building and Israel gave an hour warning.,0.44340283,0.5443993,0.012197875
We call this half-ass journalism.,0.84248126,0.14971754,0.007801247
"War crimes r only counted if perpetrators r of anti west front, if it is committed by US/ western allies then it is not a war crime but fighting terrorists.",0.7073843,0.28216055,0.01045513
Hamas cells were operating out of here. Clear W,0.47908956,0.49728522,0.023625173
"They were warned, not to mention the building was being used to house terrorists and manufacture weapons and explosives.",0.8279696,0.16741756,0.0046128207
They knock the roof to tell people to get out and you know that.  Itâs the hamas terrorists conducting war crimes.,0.8568166,0.13552861,0.0076547726
"War never changes.

Maybe you should advocate for peace instead of throwing out buzz words to feed the beast.",0.6848996,0.29516736,0.019933002
Take that for your war crime... ,0.6937398,0.28989902,0.016361276
All Gaza is terorist HQ,0.61524963,0.37102953,0.01372081
"war crime is what hamas just did to civilians, yes there would be consequences, they forgot to think...",0.8735931,0.11910301,0.0073039336
"Oh wah, now you're worried about war crimes. I hope they turn that whole area into a parking lot.",0.89304507,0.10052474,0.0064302706
I guess you've missed some of the news before now. You will now witness what happens when you murder women and children. I don't care what happens. Not. At. All.,0.96052724,0.036771942,0.0027007961
Sending 5000 missiles and rockets into Israel is even more of a war crime.  I don't think Palestinians can complain whatever happens now in response or retaliation. They deserve it.  All of them.,0.93825847,0.057770368,0.003971088
Journos right now,0.21111694,0.7498253,0.03905785
"You are committing War Crimes and gloating over it.  When a day comes in which like Hitler, Israel has to answer, your comments will be there to see in your participation of the Genocide of Palestinians.",0.89143485,0.10159755,0.00696765
"Sorry, but nothing that Palestinians can say now really means anything after what they have said here ",0.83527416,0.15685065,0.007875207
GFY Alan.,0.070223324,0.74678457,0.18299213
"Oh, you are concerned about war crimes?",0.6352915,0.35530424,0.009404212
"But, but, but itâs a *good war crimeâ and you have to learn the difference between good war crimes (Israel) and bad war crimes (Hamas, Turkey, Iran, Vladimir Putin. . . . )",0.58393854,0.36255714,0.05350431
"No a war crime is killing innocent civilians, raping them & parading them through the streets.",0.9607115,0.037166692,0.0021218455
Send their asses to the 42 virgins that await them ...,0.8827583,0.10694627,0.010295393
"Hamas occupied building, legitimate target.",0.5225621,0.46257335,0.0148646105
"...so, a day which started with war crimes ends with one as well?",0.71908647,0.27100873,0.009904813
"What do you think we mean when we say âwarâ? Hint: It is this, but itâs not what you saw happen to the Israelies this morning.",0.5069031,0.4634993,0.029597532
Nuts!,0.11872117,0.64898884,0.23229003
Gaza needs the Dresden treatment.,0.7305486,0.2559298,0.013521579
Only solution is to give back Palestinian their land,0.24688263,0.67204356,0.08107381
Israel should level every building in Gaza.,0.49279836,0.49007905,0.01712262
"What are the odds Alan isn't heterosexual and fetishizes being dominated by Islamic militants?

I'd wager 100%.",0.485508,0.47942623,0.035065714
Some jokers will say it's hamas headquarters,0.39834422,0.5642539,0.037401833
Eye for an eye. Hamas shouldnât have started with war crimes,0.8393006,0.15344964,0.0072498135
"Good, needed to be done.",0.030157605,0.37709954,0.59274286
Dude itâs just a building. They warned them before bombing it. Meanwhile call out the war crime by Hamas,0.83230174,0.1579078,0.009790398
If you didn't get the full story Israel asked the occupants to leave the building,0.6752192,0.31900316,0.0057776314
The explosions started at ground level and then the building fell straight down. I don't believe that was an airstrike.,0.5572469,0.40759692,0.03515619
you get what you put out.,0.26272422,0.6515215,0.08575433
"Sure.. but housed Hamas terrorists. So, no.",0.7242696,0.26185563,0.01387476
Save your outrage. This is only the beginning of the dismantling of Hamas infrastructure. Palestinians  had 75 yrs to make peace. Gaza had 20 yrs to become another Dubai after Israelâs unilateral withdrawal - ditching the âland for peaceâ principle cos of international pressure.,0.5997344,0.36495885,0.035306677
Wait 'til you hear about what all happened before that.,0.12728073,0.83348566,0.039233565
"Why would they do that totally, completely & utterly out of the blue?  It's a riddle wrapped in a mystery inside an enigmaâ¦",0.74319667,0.23985122,0.016952105
How many people were in that building?,0.13977766,0.8351904,0.02503197
"There is an extensive compilation of war crimes committed by the Israeli occupiers.
Since 1948!",0.9169033,0.07911584,0.0039807768
Hypocrisy of Western Media ,0.8691681,0.119889446,0.010942506
"Netanyahu finds himself entangled, drawn towards the demands of extreme right-wing factions that sustain his political survival and shroud him from the weight of corruption allegations. In the eyes of the secular majority within Israel,  and the global community, his actions areâ¦",0.6869783,0.30396646,0.009055167
"When you send 5,000 missiles into Israel, what do you expect. Ever heard of cause and effect?",0.7018737,0.28966144,0.008464913
LMAO. Jounalist has thoughts.,0.19100726,0.729293,0.07969972
"Conflict's devastating impact knows no boundaries, affecting both lives and infrastructure. It's a grim reminder of the toll of war.",0.91480917,0.07793749,0.007253412
Good.,0.026863195,0.19991818,0.7732186
"You forgot about the part where the IDF clears the civilians out of the building through repeated warnings to Palestian leaders they are targeting the building. 

Yes, a very noble strategy that unfortunately results in not enough bad guys getting killed.",0.51036656,0.38267225,0.10696122
Nothing is a crime if it is against Hamas. Let this sink in.,0.40181372,0.56158745,0.036598813
war crimes by Israel,0.87145734,0.1235487,0.004993969
Hamas apologist,0.74615824,0.24278043,0.011061344
Hit it again.,0.1035733,0.68750685,0.20891978
Sure. Now what did Hamas did with innocent civilians going on with their lives a few hours prior in Israel? In your view are they formal army following Geneva conventions?,0.5962262,0.39437187,0.009401927
Looks like a good start to me.,0.0017956733,0.027184566,0.9710198
"""War crimes"" is such a strange concept. It's war.",0.8667634,0.1236719,0.009564746
"Nonsense it was a control demolition. They had actors, film crews & SAR already pre positioned all around the building all laughing as they âblow it upâ.",0.5992386,0.33871838,0.06204306
Is this current?,0.07564245,0.87814444,0.046213157
Controlled explosions ,0.36943033,0.5930204,0.03754929
Free Palestinian,0.16307963,0.6751115,0.1618089
"Is it though?  I mean, if they were using it for military purposes, it isn't.  Doesn't seem clear to me.",0.5171607,0.45224935,0.030589923
That's an answer to this clear war crime. ,0.5524,0.3950765,0.052523516
This you?,0.13046634,0.8065153,0.0630184
Go away,0.68523073,0.28295356,0.031815756
You know nothing about international law it seems. The building was used as a Hamas barracks,0.82058644,0.17201382,0.007399719
"Not if it's war, darling.",0.29527578,0.64193624,0.06278793
War crime,0.69569576,0.28118825,0.023116063
"{Yes! Certainly, the victory of Allah is near}",0.0027452323,0.13271783,0.86453694
"This video from 2021, lol",0.04751544,0.69992435,0.2525602
"Serve them right, they asked for it",0.13018739,0.67815906,0.19165349
âWar crimeâ is a nonsensical concept invented by the West to label their enemies.,0.8853529,0.108662255,0.0059848838
I'm sure they will (and have) broken all the rules on both sides.,0.7138312,0.27053705,0.015631754
Nazi alert,0.5313158,0.44167268,0.027011445
"Israel marked the building with a lighter round, first, to let everyone know it was a target and that they should leave.",0.44641882,0.5393925,0.014188719
Not even close to a war crime.,0.6368028,0.34227315,0.020924084
"Clear? On what basis? If it housed command and/or control elements of Hamas, was it still a âclearâ war crime? Youâre a journalist so itâs fundamental to your profession to exaggerate or fabricate narratives.",0.626402,0.3569518,0.016646164
Hamas Headquarters.,0.5511309,0.42844996,0.020419212
Now level the rest of it.,0.27888426,0.65400994,0.06710576
What!? This was a Hamas HQ. And they even gave them a warning shot for non-combatants to evacuate,0.7495647,0.23602791,0.014407436
It wasn't. As you can see from the Al Jazeera broadcast they knocked first to give everyone a chance to evacuate.,0.22173429,0.7179224,0.06034327
Itâs just a collateral damage.,0.7508005,0.23448496,0.014714585
They took hostages. Pretty sure the rules are out the window.,0.8187341,0.17314807,0.008117865
It was empty. Israel warns occupants before it levels buildings.,0.6280112,0.35977128,0.012217477
There was a warning strike. It was caught on live TV,0.15222633,0.78892505,0.0588486
"Oh, Russian 
@MintPressNews
 ! Want to hear your comments on Russian atrocities in Ukraine!  But I'm sure you will be silent.",0.71053946,0.26663765,0.022822931
The Earth has reached its limit in tolerating more wars; past experiences have shown that they do not produce any significant outcomes. War is not a solution.,0.9137115,0.08098023,0.0053082686
"chill man, isreal is defending itself.
lol",0.42828777,0.5069074,0.0648048
"Ya , Israel seems to really dislike media companies in Gaza. It is not the first time they have targeted media buildings  and or journalists in the occupied territories. I guess they donât want the truth to get out. And that would be the truth about their war crimes.",0.9015263,0.09370401,0.004769735
They gave everyone a roof knock beforehand so what's your issue? That was a Hamas office building.,0.55012643,0.4323773,0.01749629
You are a clear example of a beta male who talks big behind a keyboard but won't put his money where his mouth is.,0.9481809,0.04901228,0.0028067909
"It's where Hamas has headquarters.
Behind civilians.
They're not innocent civilians because they know they harbor Terrorists.",0.9053437,0.09057703,0.004079293
"We're coming for our children, elderly, women and men who were kidnapped to Gaza yesterday. Alive or dead, they'll get home.
I feel sad about all the people whom Hamas uses as human shields, but they won't stop us from bringing our children back.",0.84040093,0.14629224,0.013306897
Israel has been committing war crimes since 1948.,0.95362294,0.044312913,0.0020640758
"When it is done by someone who supports the USA, it is called ""defense"", and when it is done by someone who does not support the USA then it is called ""terrorism"".",0.6774265,0.3105116,0.012061897
Not a war crime.  This was justified.,0.5355063,0.39919174,0.06530195
"If Hamas is using the building, it's a military target for Israel. If there are civilians there, the war criminal is Hamas. Using human shields is a war crime.",0.92855763,0.06856187,0.0028805272
The âwar crimeâ slogan been gettin tossed around a lot nowadays. Itâs always fun to see because itâs a clear indicator of which side that person has chosen.,0.058487978,0.38892457,0.55258745
"Looks like a movie scene, whereas it's real!",0.13738646,0.5223049,0.3403086
I would be willing to wager everyone was warned that they were going to take it down and the there were no civilians in it when it was destroyed unless the warning wasn't listened to.,0.70836383,0.27940077,0.012235436
This is an old video . have seen this video before the recent escalation,0.1309546,0.81704575,0.051999632
Liar,0.7983937,0.16951966,0.03208658
"Epic. I love watching this, reminds me of watching the Iraq invasion and the early 2000s. The difference is that this one is justified. This one is great content I hope Israel finishes this off for one state solution.",0.038110066,0.11826526,0.84362465
I guess you conveniently left out the fact that Israel gave warning to the building before taking it down.,0.69505644,0.29423937,0.010704218
It housed AP media officers etc. however they did in fact give  MINUTES notice before the bombings for everyone to vacate the building. More than the other side,0.33250627,0.60794395,0.059549734
Israel had the decency to warn them.,0.4528031,0.52550256,0.021694353
Pathetic,0.76269484,0.21231735,0.024987845
"Right, so you expect Israel to stand still while its citizens are being killed.",0.91855025,0.07834956,0.0031001617
They were warned.,0.37477624,0.5719774,0.053246386
HQ for Hamas in Gaza. Legitimate military target.,0.6271327,0.36006647,0.0128007615
"What else was in there Alan , you hack",0.68913746,0.29501727,0.015845237
It doesnât count when you are West or IsraÃ«l. Thatâs western rule based order.,0.36060488,0.5830849,0.056310274
Response to a war crime,0.8090918,0.18307334,0.007834806
Military target.   Well deserved.,0.051630188,0.30908623,0.63928354
So what,0.26911068,0.6366035,0.09428586
"Yes, and a Hamas command and control operation in the basement.",0.3796787,0.59783775,0.022483578
Sturdy architecture theyâve got in Gaza,0.33563098,0.62458515,0.0397839
"Not a war crime if it had Hamas offices, as reported, or if they gave warning to civilians to evacuate beforehand, as the IDF usually does",0.3614966,0.60811675,0.030386638
"Israel never gets this, people without homeland will never sit silent. Give them their home back and live in peace!!!",0.80783993,0.17030168,0.021858472
"Two towers in #Gaza City, which host media offices and residential apartments, collapsed after they were hit by an airstrike. It was not immediately clear if there were casualties. Follow @CNN for live updates as Israel says it's ""at war"" after todayâs surprise attack by #Hamas:â¦",0.75676304,0.23324126,0.009995666
"Ethiopia PM To UAE Crown Prince: âYouâve Lost  Islamâ

#IdentityAndFaith #ReligiousIdentity",0.5654791,0.41111952,0.023401365
Propganda office bol,0.12749381,0.79009765,0.08240854
That Secondary Explosion Though... LOL,0.061047077,0.60227776,0.33667517
very good. i am waiting for more to come,0.0016263076,0.008457736,0.9899159
"In our country, the age of bidi initiation is just 10.5 years affecting more than 2.1% of the children. These children are exposed to diseases and poverty very early in their lives. Let us educate our children, and protect them. Bidi Nahi Zindagi Chunein.

#BidiNahiZindagiChuneinâ¦",0.5825934,0.36689937,0.05050729
Was that your office?,0.117978685,0.84468216,0.037339184
Time to celebrate...once more israel...go ahead,0.008224284,0.110804975,0.8809708
"They have sowed the wind, and now they shall reap the whirlwind.",0.42772192,0.55062515,0.021653017
This is called real brutality since 1967,0.78086835,0.2111457,0.007985876
"It seems to be a competition which side can commit more brutalities. 

",0.77522635,0.21159026,0.013183429
Self defense,0.14833742,0.7010515,0.15061109
"Stop it, Iâm welling up",0.15311207,0.59859884,0.24828912
"When you quarter your military operations in civilian buildings you make them legitimate military targets

So, no, not in fact a war crime",0.55000246,0.42528802,0.02470957
"Whatâs crazy is, ive already seen more videos out of this war than videos from Ukraine war",0.5885847,0.35151038,0.059904903
Great to see.,0.002805035,0.029679649,0.9675153
Hamas is responsible for whatever follows.,0.7475803,0.2468946,0.005525052
Generally wouldnât have my office or apartment next to Hamas operations.,0.65917325,0.3232408,0.01758596
"Happy hunting 
@IDF",0.0033465156,0.109311074,0.88734245
"You are kidding, right?",0.34170592,0.57524323,0.08305081
awwwwww,0.6847035,0.2639493,0.05134719
"Stay tuned, more to come. Gaza will soon be turned into a parking lot - something useful at least.",0.010584104,0.273039,0.7163769
I'm presuming they knocked first which the palestinians  absolutely did not.,0.47513267,0.48408258,0.040784743
Good  because Palestine started this ,0.050112147,0.32710657,0.6227813
Ooo.. u should have also be there in those towers,0.11110414,0.77046776,0.11842813
"Was the bombing of Berlin by the Russians in 1945 also a war crime? War is a boomerang. It's amazing how people don't understand this. Oddly, most of them seem to work in the media.",0.8738758,0.1138764,0.012247851
"Oh no! Were your offices in there like the 
@AP
?",0.609403,0.36796516,0.022631818
Weird how quiet the jets are...,0.38512394,0.5531288,0.061747268
Feast to my eyes,0.090049274,0.6658821,0.24406862
Israel is champion in acting victim,0.67626625,0.3095268,0.01420704
"Reality is people started talking about Palestinian Israeli conflict when palestine attacked, they called them terrorists when Israel has a wide range of history of doing everything palestine did and worse. I'm hoping palestine wins, and hoping if it doesn't",0.76140434,0.2184851,0.02011062
Not a war crime . . . War,0.5165123,0.43493575,0.048552003
Foff,0.3103058,0.4976746,0.19201961
Cry harder,0.28427923,0.6363205,0.079400234
Yeaâ¦thats war for ya,0.32802743,0.62615705,0.04581547
The same buildings were being used to launch rockets!,0.49176472,0.46968406,0.038551256
Don't  mess with Israel,0.70899874,0.27866182,0.012339452
"Don't have  double standards,
Remember Israel has right to defend themselves at any cost",0.32112828,0.60931444,0.06955728
Vivid as day. They commit crimes over and over and over. No one tells them off.,0.95652354,0.039670113,0.0038063463
You seem like an objective âjournalist.â,0.23968697,0.59547514,0.16483793
War crimes........ ,0.79047394,0.20081034,0.0087157935
Ph@ck u,0.7465237,0.20280635,0.050669942
A war crime to prevent future war crimes.,0.6779367,0.31148422,0.010579112
Cry more,0.4280112,0.51532626,0.05666253
They were warned and asked for it,0.40926042,0.5655503,0.025189223
Awesome work by IDF. More power to Israel,0.007427008,0.05092515,0.9416479
"Hereâs a wild shortcut to get your hands on #TheNewSonet early!

Hereâs how:
-Reach out to a Kia owner for the #KCode
-It can be generated via  or MyKia App
-It is applicable only for 24 hours
-Use K-Code to book the new Sonet on 20 Dec starting 00:00 Hrs",0.012650455,0.4436556,0.54369396
Seems like more and more #FF #Detonation,0.12309402,0.6938435,0.1830625
