Comments,neg,neu,pos
" #StandWithPalestine   #EndViolence  
 We mourn the loss of many brothers and sisters to acts of terrorism. Together, let's strive for peace and justice. #PrayForPalestine #EndViolence 
`terrorists  Occupier `",0.54264116,0.39269134,0.06466749
"Let's continue to keep Palestine in our thoughts and prayers. May peace, justice, and comfort find their way to the resilient people of Palestine.  #PrayForPalestine",0.009482858,0.2506079,0.73990923
"South Africa stand with Palestine  

#PrayForPalestine #FreePalestineFromIsrael #IsraelisATerorristState 
#Ø·ÙÙØ§Ù_Ø§ÙØ£ÙØµÙ",0.21961434,0.6754759,0.10490982
"Indeed Almighty Allah! Will help you and reward you more than these hardships.
#ArmiesToAqsa
#PrayforPalestine 
#Gaza #Gaza #Gaza_Genocide #GazaHolocaust #Ø£Ø¨ÙØ¹Ø¨ÙØ¯Ø© #IsraelisaGenocidalState #PalestinianLivesMatter",0.12068856,0.4897006,0.38961092
"Did something similar but because she was proudly transphobic. It hurts at first, but then you realize how relieved you'll feel not having someone so hateful in your circle. Anyways #PrayForPalestine ",0.5996556,0.31887436,0.08147006
"London, throughout Britain, and around the world, a historic day and protest

#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
@IMshamstrz",0.12594391,0.66130126,0.21275477
"A heartfelt prayer for the people of Palestine, especially the children of Gaza. May they find peace, solace, and relief from their suffering.  #PrayForPalestine #ChildrenOfGaza #HopeForPeace",0.01545056,0.24361001,0.74093944
"""Selective humanity""  you're doing the same thing the western world is doing with Ukraine and Palestine. Do not disregard a nations crisis because of another. 
#PrayforPalestine 
#PrayforSudan
#Prayforcongo",0.67977375,0.2994864,0.020739838
"Cursed be whatever happens after my death

#StopGazaGenocide 
#FreePalestine 
#PrayForPalestine",0.70085883,0.2758332,0.02330796
"The killers of the she-camel of Prophet Saleh (peace be upon him) were only four people. The entire nation was punished because the rest committed the crime of remaining silent.

Insha'Allah, Israel will also soon face the consequences

#FreePalestineNow 
#PrayForPalestine",0.8527136,0.13996197,0.007324476
Plans genocide with his family #NetanyahuIsAwarCriminal psychopath  #PrayForPalestine ,0.89607155,0.09737403,0.0065544206
"The Israeli occupying forces launched an attack on the Qalandiya refugee camp north of Jerusalem, firing tear gas towards homes. #FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
",0.8704046,0.123874746,0.005720621
"#AsslamuAllekum
In front of your strength, there are those righteous servants of Allah who have more faith in their Lord than in their strength. From today onwards, if anyone talks about trusting weapons, show them this picture. #FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide #Shams_T 
",0.15597554,0.6607674,0.18325709
#SavePalestine_FromZionism #PrayForGaza #PrayForPalestine #StandWithPalestine #PalestineWillBeFree,0.090895064,0.62792546,0.2811795
"#AsslamuAllekum
And your Lord says",0.051028494,0.8531236,0.09584789
children never lie #FreePalestineFromIsrael #IsraelCuak #PrayForGaza #PrayForPalestine,0.31223896,0.5846124,0.10314859
"I'm not anti-Semitic , I'm not racist , I'm not terrorist , but what's happening now in Gaza is GENOCIDE and I can't agree with something like that forever  !!! 

#StopGenocideInGaza 
#PrayForPalestine",0.8657521,0.1215333,0.012714607
"Their tiny hearts, with heavy burdens, weigh, In the midst of chaos, they find their way.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat #DonateForPakistan",0.1679384,0.7182307,0.11383089
"We are selling constant images of open -air morgue in Gaza !!Genocide persists and the government of Israel does not seem to deter the genocide of the Palestinian people.#PrayForpalestine #stopgenocide """,0.9419741,0.05451436,0.003511543
"God bless the people of Palestine.

This needs to stop. It's just NOT right.

#PrayForPalestine ",0.8244469,0.14637028,0.029182797
"Israel is a TERRORIST STATE 

#IsraelisATerorristState 

#FreePalaestine 
#FreeGazaNow 
#PrayForPalestine",0.87985545,0.11174634,0.008398201
"""Is there a bigger dream than to want to go back to your home?""
Deep words from such a young mind.
May Allah Subhanahu Wa Ta'la grant them victory. 
#PrayForGaza #PrayForPalestine
#FreePalestine #BDS
",0.058045033,0.41956937,0.5223856
"Jungkook Zionist
Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine
#FreePalestine 
#SaveChildren",0.43299586,0.49683046,0.07017374
"Ironically, thatâs how this whole thing started, buddy..Zionist Jews coming into Palestine and using intimidation tactics to build an apartheid state #PrayForPalestine",0.86575717,0.12710507,0.0071377913
"Pakistan has not given Ukraine, which is at war with Russia, any weapons, and it has no intention of doing so.

#ukraine #palestine #PrayForPalestine #IsraeliCrimes #RussiaWar",0.7730447,0.21897514,0.007980178
"Alkhidmat Foundation's Woman's Wing bringing hope to the people of  Gaza, one blanket bring children's smile light up their darkest days.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",0.005337691,0.17796242,0.8166999
"#ukraine #palestine #PrayForPalestine #IsraeliCrimes #RussiaWar""",0.5637606,0.4084279,0.02781154
"The Israeli economy is increasingly declining due to the war. What is the situation like?

#freepalestina #freepalestine #palestina #hamas #israel #prayforpalestine",0.8056414,0.18464963,0.009708968
" 
These kids are being forced to grow up every second, they have to sleep with one eye open because tomorrow isnât promised, this isnât a burden anyone should face  The individuals that are doing this are they even human?#Palestine #PalestinianLivesMatter #PrayForPalestine",0.93418473,0.06119399,0.0046212673
" 

The zionists is not only having war with Palestine  but all over the world. Even if they win the war  the world will disown them forever. The world will never forgive and forget  #PrayForPalestine""",0.6717895,0.28554845,0.042662013
"#PrayForPalestine 
#FreePalenstine",0.10204935,0.68268055,0.21527009
"The Palestine children are sharing their thoughts with the Muslim world sitting in their houses in ruins by jews and trying to wake up Muslims.

#Palestine #Gaza #PrayForPalestine",0.7380168,0.24873881,0.013244335
"#Palestine #Gaza #PrayForPalestine""",0.12526277,0.754418,0.12031918
"In this challenging situation, the Alkhidmat Foundation Woman Wing is distributing blankets to the people of Gaza.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",0.06382129,0.75901455,0.17716417
#FreePalestine #PrayForGaza #PrayForPalestine #IsraeliNewNazism,0.32514384,0.59156156,0.08329452
It has arrived. While I cannot go out to the streets and raise my voice  I have decided to do whatever I can within my usual capacity  even if it's just a little #FreeGaza #FreePalaestine #PrayForGaza #PrayForPalestine,0.12741373,0.6452774,0.22730885
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.

#PrayForPalestine
#FreePalestine",0.023617573,0.41187176,0.5645107
#PrayForPalestine,0.08581999,0.72786707,0.18631296
"#FreePalestine""",0.18283783,0.7101487,0.10701345
"Jungkook Zionist
fuck jungkook fuck jack harlow fuck jake kodish fuck scooter braun and fuck any and every zionist ignoring the plight of Palestinians 

Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine",0.9395273,0.05514496,0.0053278017
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.
#PrayForPalestine

#StandForPalestine #StandForJustice #FreePalestine",0.02585497,0.4282654,0.54587966
"how many more children have to ?!
**For what sin she was killed** surah Al-Takwir
 #IsraelCommitingGenocide
#IsraelcommitingWarcrimes
#FreePalestine #freegaza #boycottisrael #PrayForGaza #gazaunderattack #savegaza #prayforpalestine #freepalestine #freegaza #savethechildren",0.8360654,0.15330966,0.010624965
"No words to explain this! This is heartbreaking! Cannot even say thoughts and prayers are with the  families of those who passed away because those remaining ones will be next in line to get caught to this genocide!  

Israelis are murderers!
This is genocide!

#PrayForPalestine",0.9706926,0.026560862,0.0027465562
#PrayForPalestine #IsraelLaknatulloh,0.2540728,0.67653173,0.069395475
"we are all Palestinians
we are all GAZA",0.6677222,0.31691864,0.015359138
we are all Palestinians,0.55314857,0.42810747,0.018743968
Fuck Palestine,0.94807005,0.046013184,0.005916812
They are Stand with humanity respect for US ,0.054642074,0.5304142,0.41494372
"The average IQ in Gaza is 67.9 and 30% of the marriages are between first cousins. 

Forrest Gump had an IQ of 75, for reference.",0.2533395,0.663328,0.083332464
"This donkey is working more for the oppressed Muslims of #Gaza than the rulers of the Islamic world.
#FreePalestine #OIC #hamas #GazaGeniocide",0.6811574,0.29258186,0.026260767
Remove BJP,0.43410948,0.53789705,0.027993504
"Texas, US - why not Iran ? why not in Iraq ? why not in any of 22 Arabic countries ??",0.4077927,0.57953775,0.012669518
Free free. ,0.040906742,0.4231983,0.53589493
Free Palestine  ,0.13992661,0.68311876,0.17695472
#FreePalestine,0.24476542,0.6537808,0.101453796
"It is impossible for the Christians to raise the people of Israel, because they hate the cruelty of this nation.",0.96534234,0.03276202,0.0018955412
"Muslim are born to die 
Am I right",0.6037672,0.38149825,0.014734588
those in Spain towards Palestine. and what are they doing?,0.1808462,0.8003324,0.018821387
Respect  ,0.016617242,0.35449195,0.62889075
#Bidendemocrats,0.2752009,0.6638605,0.060938615
ISRAEL ESTADO TERRORISTA,0.47006848,0.5052335,0.024697958
The land was Jewish before Muslims conquered it in 611 .... there was no such thing called Palestine.....  The history didn't start in 1947 ....,0.4519368,0.516063,0.03200023
"Our answer to October 7th will be conquest, deportation and Jewish settlement",0.42509398,0.55944926,0.015456747
This is terrorism ,0.87929463,0.1122011,0.008504253
The West Bank has no Hamas BTW!,0.17880091,0.6733956,0.14780357
"Letâs start a chain of âAllah is Sufficient for us, and He is the Best Disposer of affairs. for Palestine ",0.02919868,0.45562285,0.5151785
"#WeStandWithPalestine """,0.074053496,0.7218265,0.20411997
"God is enough, and yes, the agent..",0.017021682,0.35938865,0.6235897
The terrorist occupation forces continue their crimes with impunity because of the support from US and EU.,0.8221892,0.16973509,0.008075767
Maybe they are Hamas members,0.4272353,0.5591305,0.01363416
"NEW: California governor Gavin Newsom admits the only reason Dem leaders cleaned up San Francisco was because world leaders were coming for APEC.

âFolks say: âoh, they're just cleaning up this place because all those fancy leaders are coming into town.ââ

âThatâs true becauseâ¦",0.22222872,0.55194175,0.22582954
" there is no HAMAS here..""",0.2955632,0.64365643,0.060780346
The most justified war,0.19254617,0.6676724,0.13978143
More Pallywood?,0.060211662,0.88616854,0.053619735
Is this Sanatan darm?,0.10574875,0.86202,0.032231245
Ayesha and prophet ,0.025479676,0.89994514,0.07457526
Is it fake or not? That's terrible....,0.9423273,0.053534713,0.0041379817
" RECAP #Israel #Palestine

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",0.3542645,0.61765414,0.028081317
That looks a lot like Mexico,0.17271583,0.7335448,0.09373935
"stop spreading lies 
Mexican police officer in a riot in 2020 in Guadalajara.",0.8313703,0.16153002,0.007099618
Abe chutiye solder pe dekh kiska flag hai isi liye bolta hu pahle ja kari lao uske baad bakchodi karo per tum bhosdi wale ko to apne aage aage aage kuchh dikhta hau nahii,0.13367182,0.8199567,0.04637149
" RECAP #Israel #Palestine (as of 07:00 GMT, 7 November)

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",0.2999457,0.6679536,0.032100677
"what proof do you have that this is in the UK, we can clearly see the Mexican flag at the uniform of the policeman. Also, what proof do you have that this was done at a ""Hamas demonstration""",0.3640845,0.61261076,0.023304692
That is 4 Jun 2020 in Guadalajara Mexico.,0.007494321,0.9388885,0.053617135
no we don't,0.34504297,0.56870556,0.08625141
Idiot,0.9263137,0.062772214,0.010914126
Honda Sport should be shot,0.3801072,0.586163,0.033729788
Very good,0.0052738166,0.042851772,0.9518744
Thatâs not a British police officer. ,0.63345623,0.34446788,0.022075936
Er.. that's 100% not in Britain.,0.55886644,0.41300064,0.028132996
RIP   EUROPE,0.7196687,0.25234228,0.027989004
reverse image and video searching is a blessing,0.0048503117,0.056531712,0.93861794
Satan Voice,0.28079313,0.6850376,0.03416926
That's not the UK lol,0.23711884,0.6273471,0.13553408
What hamas related.  The guy were toyota shirt.,0.16678084,0.77187705,0.06134207
This is NOT BRITAIN IT WAS MEXICO IN 2020,0.4922451,0.46332997,0.044424884
Wtf,0.60334677,0.34743392,0.04921933
#Ishel,0.16512305,0.66710955,0.16776745
this should be america,0.3839433,0.5086861,0.1073706
Peaceful religion,0.076700464,0.7060942,0.21720536
Thatâs not BRITAIN !!!,0.77173215,0.20343669,0.024831146
That's not British,0.6981196,0.2827478,0.019132545
By the way it's not Hamas it's Mexico 2020,0.14066607,0.74715924,0.11217473
Lies and defamation. This is in Mexico in 2020.,0.8562419,0.13588218,0.007875855
Fake that is not a British police uniform..,0.6806221,0.2945839,0.024794035
Deport them.,0.6512814,0.3095051,0.03921348
Please also share what's happening in Gaza,0.0688105,0.8403209,0.09086872
3 years old video ,0.09348949,0.83397955,0.07253095
The peaceful vibes of many Palestinians who support Hamas ,0.3225265,0.5948646,0.08260887
"Don't be like idiots, don't spread fake news. There are enough real videos for that",0.7804084,0.19722143,0.022370165
